Id,SalePrice
2738,277039.4591840771
2739,310253.07328331657
2740,293139.3569651544
2741,297454.2236537598
2742,324891.68971178634
2743,305226.5475481199
2744,308800.98786303075
2745,286350.04746255884
2746,271207.37999862176
2747,333189.85585346725
2748,268201.5004818011
2749,276447.24309807154
2750,262702.3987080399
2751,276422.03125439817
2752,365996.7005605544
2753,282961.0132571906
2754,361565.46708090627
2755,286694.1838684953
2756,223362.04805956827
2757,213177.85255279345
2758,251675.2656508407
2759,313660.468358438
2760,280142.59281132766
2761,302366.54189530807
2762,271927.1851361729
2763,340010.70621938235
2764,328323.8381860324
2765,424171.96335123526
2766,283202.8759364723
2767,214470.9079919043
2768,253740.21200164664
2769,273145.4450141189
2770,297599.6876718167
2771,249553.3271332283
2772,260993.58277300023
2773,332200.6780913712
2774,308062.3125984438
2775,272011.12438686285
2776,298969.07473154226
2777,321063.4310097594
2778,272425.9826972871
2779,280173.32503956347
2780,232059.8225354529
2781,231945.89577351836
2782,232921.04482300533
2783,240115.55404116656
2784,270647.6055034646
2785,299083.87181966007
2786,231140.00576145668
2787,288094.16693099285
2788,220028.2370149144
2789,332516.7067113046
2790,251320.89589492022
2791,252452.01589031285
2792,234938.5679836073
2793,318297.42636646866
2794,250074.23723770678
2795,277079.232803863
2796,233116.7648412257
2797,376719.3352047992
2798,278510.85053448915
2799,293765.94284605165
2800,217009.18230043817
2801,250826.24691179348
2802,297992.90847089025
2803,302611.56774952705
2804,285616.54791438556
2805,250474.0295445025
2806,229041.06622294756
2807,311232.21598907653
2808,318072.98412854574
2809,275575.6755714277
2810,265314.5617335751
2811,333805.6908033404
2812,319225.3087700438
2813,303637.8542321129
2814,286273.5566770483
2815,271088.105445341
2816,389602.2695174925
2817,312937.70372446487
2818,287725.07766479836
2819,344556.99244229076
2820,283973.56232043705
2821,254207.6281652802
2822,350716.6492952013
2823,454555.12879377697
2824,340423.9448515433
2825,325220.88354215026
2826,290788.39324804884
2827,284316.7413151653
2828,404651.20148560544
2829,393742.81019936176
2830,373628.85317648714
2831,338423.78246388095
2832,384626.7071210048
2833,438143.6239101542
2834,364631.54467287567
2835,369793.720872456
2836,367373.7606589589
2837,307987.66198674403
2838,278240.31680835877
2839,335602.31121058343
2840,340613.80002167425
2841,358963.6251685065
2842,378312.3154656838
2843,303554.21468671574
2844,336123.73959804745
2845,255354.24750587088
2846,367390.99526636186
2847,345229.9356870386
2848,369058.58695696853
2849,355387.17080930807
2850,438913.8467637063
2851,374587.3790684596
2852,391008.4209323991
2853,381933.2747431272
2854,306964.21170086367
2855,354931.4392616162
2856,350279.70770546
2857,349851.2192484101
2858,357389.5757138757
2859,256372.80481663533
2860,298218.99222738296
2861,278950.738074854
2862,370867.9916753948
2863,312008.77210466913
2864,414881.6024013455
2865,285127.0236642768
2866,312484.99049824825
2867,249581.30330549972
2868,271187.62157421024
2869,235645.89946446195
2870,264404.8248407203
2871,221550.6791802037
2872,164942.78716694703
2873,234641.24343142612
2874,325550.81812275713
2875,257376.90105501073
2876,331478.42291457765
2877,287793.2304567625
2878,300755.5784129496
2879,274804.60749336286
2880,252018.0701542697
2881,265972.2238753508
2882,313082.6339230994
2883,351569.9164942475
2884,340231.4180770479
2885,328444.4118867258
2886,373698.5228293482
2887,249702.90269857203
2888,312057.1654913209
2889,196979.9055225593
2890,231628.70457133697
2891,301429.1444421238
2892,187061.05679329857
2893,241288.7164314401
2894,181805.4991089683
2895,469460.1955783644
2896,428915.2510193903
2897,373803.45834118174
2898,290867.6455516247
2899,373036.9754263917
2900,304547.8811233158
2901,380675.0762122201
2902,368496.19750884967
2903,465734.31112123444
2904,493948.69452414033
2905,228891.23244648753
2906,363427.7205746267
2907,256181.49046741077
2908,268191.499555608
2909,294738.9334172448
2910,233111.74660465075
2911,205887.7921204944
2912,306847.9972360651
2913,208207.85941901896
2914,220439.44045882951
2915,227933.6388721997
2916,206826.9742757962
2917,303676.98574195476
2918,280954.20346984593
2919,390218.77835277794
